id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,cod_barrio_local,id_seccion_censal_local,desc_seccion_censal_local,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,id_ndp_edificio,id_clase_ndp_edificio,nom_edificio,num_edificio,cal_edificio,secuencial_local_PC,id_vial_acceso,clase_vial_acceso,desc_vial_acceso,id_ndp_acceso,id_clase_ndp_acceso,nom_acceso,num_acceso,cal_acceso,coordenada_x_agrupacion,coordenada_y_agrupacion,id_agrupacion,nombre_agrupacion,id_tipo_agrup,desc_tipo_agrup,id_planta_agrupado,id_local_agrupado,rotulo,id_seccion,desc_seccion,id_division,desc_division,id_epigrafe,desc_epigrafe,fx_carga,calle_norm,numero_norm,clave_cruce,lat_censo,lon_censo
270045668,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1081.0,81,440754.59,4474921.53,1,Puerta Calle,1,Abierto,576200.0,CALLE                   ,PELAYO                                            ,11004701,1,NUM,26.0,  ,10,576200.0,CALLE                   ,PELAYO                                            ,11004701.0,1.0,NUM,26.0,  ,,,,,,,1,01,LA UNION,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,PELAYO,26,PELAYO|26,40.422816133537815,-3.6983915039797717
270050018,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1112.0,112,439893.6,4474852.53,1,Puerta Calle,1,Abierto,342950.0,CALLE                   ,GRAN VIA                                          ,11006805,1,NUM,62.0,  ,10,342950.0,CALLE                   ,GRAN VIA                                          ,11006805.0,1.0,NUM,62.0,  ,,,,,,,1,01,LA SIRENA VERDE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,GRAN VIA,62,GRAN VIA|62,40.422132798522235,-3.70853369743129
270050152,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1112.0,112,439792.6,4474938.53,1,Puerta Calle,1,Abierto,342950.0,CALLE                   ,GRAN VIA                                          ,11006810,1,NUM,72.0,  ,20,342950.0,CALLE                   ,GRAN VIA                                          ,11006810.0,1.0,NUM,72.0,  ,,,,,,,1,02,MUSEO DEL JAMON,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,GRAN VIA,72,GRAN VIA|72,40.422900223150336,-3.7097323404330003
270050464,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1113.0,113,440020.6,4475038.53,1,Puerta Calle,1,Abierto,221800.0,CALLE                   ,CRUZ VERDE                                        ,11006895,1,NUM,16.0,  ,10,221800.0,CALLE                   ,CRUZ VERDE                                        ,11006895.0,1.0,NUM,16.0,  ,,,,,,,1,01,SIDRERIA LA CUENCA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CRUZ VERDE,16,CRUZ VERDE|16,40.423817535632566,-3.7070542750160893
270046087,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1082.0,82,440839.59,4475216.53,1,Puerta Calle,1,Abierto,365400.0,CALLE                   ,HORTALEZA                                         ,11004956,1,NUM,108.0,  ,20,365400.0,CALLE                   ,HORTALEZA                                         ,11004956.0,1.0,NUM,108.0,  ,,,,,,,1,01,MISS SUSHI RESTAURANTE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,HORTALEZA,108,HORTALEZA|108,40.42547968076966,-3.6974170321195774
270046997,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1087.0,87,440781.59,4475292.53,1,Puerta Calle,1,Abierto,678800.0,CALLE                   ,SAN MATEO                                         ,11005209,1,NUM,21.0,  ,20,678800.0,CALLE                   ,SAN MATEO                                         ,11005209.0,1.0,NUM,21.0,  ,,,,,,,1,DR,RESTAURANTE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SAN MATEO,21,SAN MATEO|21,40.426160197983315,-3.698107800114656
270047332,1.0,CENTRO              ,104.0,JUSTICIA            ,4.0,1088.0,88,440847.59,4475478.53,1,Puerta Calle,1,Abierto,653500.0,CALLE                   ,SAGASTA                                           ,11005272,1,NUM,28.0,  ,10,653500.0,CALLE                   ,SAGASTA                                           ,11005272.0,1.0,NUM,28.0,  ,,,,,,,1,02,PUB SAGASTA 28,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SAGASTA,28,SAGASTA|28,40.42784046822803,-3.697347106713267
270047594,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1090.0,90,440358.6,4475558.53,1,Puerta Calle,1,Abierto,467700.0,CALLE                   ,MANUELA MALASAÑA                                  ,11005369,1,NUM,9.0,  ,30,467700.0,CALLE                   ,MANUELA MALASAÑA                                  ,11005369.0,1.0,NUM,9.0,  ,,,,,,,1, ,EL TXOKO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,MANUELA MALASAÑA,9,MANUELA MALASAÑA|9,40.42852623112415,-3.703118899702499
270050711,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1115.0,115,440205.59,4474684.53,1,Puerta Calle,1,Abierto,202800.0,CALLE                   ,CONCEPCION ARENAL                                 ,11007053,1,NUM,3.0,  ,10,202800.0,CALLE                   ,CONCEPCION ARENAL                                 ,11007053.0,1.0,NUM,3.0,  ,,,,,,,1,IZ,BAR EL AGUILA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CONCEPCION ARENAL,3,CONCEPCION ARENAL|3,40.4206418558486,-3.704840430530889
270051263,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440095.59,4474581.53,1,Puerta Calle,1,Abierto,125900.0,PLAZA                   ,CALLAO                                            ,11007220,1,NUM,1.0,  ,10,125900.0,PLAZA                   ,CALLAO                                            ,11007220.0,1.0,NUM,1.0,  ,,,,,,,1,02,DE MARIA RESTAURANTE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CALLAO,1,CALLAO|1,40.41970607260619,-3.7061272858194143
270051280,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440071.59,4474585.53,1,Puerta Calle,1,Abierto,608100.0,CALLE                   ,PRECIADOS                                         ,11007222,1,NUM,32.0,  ,20,608100.0,CALLE                   ,PRECIADOS                                         ,11007222.0,1.0,NUM,32.0,  ,,,,,,,1,DR,SR RESTAURANTE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,PRECIADOS,32,PRECIADOS|32,40.4197403783783,-3.7064105439666126
270051280,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440071.59,4474585.53,1,Puerta Calle,1,Abierto,608100.0,CALLE                   ,PRECIADOS                                         ,11007222,1,NUM,32.0,  ,20,608100.0,CALLE                   ,PRECIADOS                                         ,11007222.0,1.0,NUM,32.0,  ,,,,,,,1,DR,SR RESTAURANTE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,PRECIADOS,32,PRECIADOS|32,40.4197403783783,-3.7064105439666126
270051408,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440043.59,4474571.53,1,Puerta Calle,1,Abierto,608100.0,CALLE                   ,PRECIADOS                                         ,11007254,1,NUM,33.0,  ,20,608100.0,CALLE                   ,PRECIADOS                                         ,11007254.0,1.0,NUM,33.0,  ,,,,,,,1,B,PIZZA EMPORIO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,PRECIADOS,33,PRECIADOS|33,40.419612242964476,-3.7067392524119893
270051415,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440075.59,4474567.53,1,Puerta Calle,1,Abierto,608100.0,CALLE                   ,PRECIADOS                                         ,11007256,1,NUM,29.0,  ,10,608100.0,CALLE                   ,PRECIADOS                                         ,11007256.0,1.0,NUM,29.0,  ,,,,,,,1,01,TACO BELL,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,PRECIADOS,29,PRECIADOS|29,40.41957851413107,-3.7063617010830927
270047995,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1093.0,93,440487.59,4475347.53,1,Puerta Calle,1,Abierto,313100.0,CALLE                   ,FUENCARRAL                                        ,11005523,1,NUM,91.0,  ,30,313100.0,CALLE                   ,FUENCARRAL                                        ,11005523.0,1.0,NUM,91.0,  ,,,,,,,1,03,BEHER,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,FUENCARRAL,91,FUENCARRAL|91,40.4266346843144,-3.7015785790267413
270048204,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1095.0,95,440469.59,4475029.53,1,Puerta Calle,1,Abierto,176700.0,CALLE                   ,COLON                                             ,11005633,1,NUM,13.0,  ,10,176700.0,CALLE                   ,COLON                                             ,11005633.0,1.0,NUM,13.0,  ,,,,,,,1,DR,BODEGA LA ARDOSA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,COLON,13,COLON|13,40.42376870564724,-3.7017609882077767
270051450,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,439979.6,4474481.53,1,Puerta Calle,1,Abierto,756000.0,CALLE                   ,TRUJILLOS                                         ,11007275,1,NUM,7.0,  ,30,756000.0,CALLE                   ,TRUJILLOS                                         ,11007275.0,1.0,NUM,7.0,  ,,,,,,,1,C1,RESTAURANTE  EL ZAGAL,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,TRUJILLOS,7,TRUJILLOS|7,40.41879686856196,-3.7074849899759137
270051450,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,439979.6,4474481.53,1,Puerta Calle,1,Abierto,756000.0,CALLE                   ,TRUJILLOS                                         ,11007275,1,NUM,7.0,  ,30,756000.0,CALLE                   ,TRUJILLOS                                         ,11007275.0,1.0,NUM,7.0,  ,,,,,,,1,C1,RESTAURANTE  EL ZAGAL,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,TRUJILLOS,7,TRUJILLOS|7,40.41879686856196,-3.7074849899759137
270051466,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440066.59,4474484.53,1,Puerta Calle,1,Abierto,678300.0,CALLE                   ,POSTIGO DE SAN MARTIN                             ,11007280,1,NUM,3.0,  ,10,678300.0,CALLE                   ,POSTIGO DE SAN MARTIN                             ,11007280.0,1.0,NUM,3.0,  ,,,,,,,1, ,LAS DESCALZAS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,POSTIGO DE SAN MARTIN,3,POSTIGO DE SAN MARTIN|3,40.41883016362003,-3.7064599599599983
270051798,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440428.59,4474505.53,1,Puerta Calle,1,Abierto,519000.0,CALLE                   ,MONTERA                                           ,11007355,1,NUM,37.0,  ,10,519000.0,CALLE                   ,MONTERA                                           ,11007355.0,1.0,NUM,37.0,  ,,,,,,,1,01,SALVADOR BACHILLER,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,MONTERA,37,MONTERA|37,40.419045334484245,-3.702195187605552
270048704,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1100.0,100,440241.6,4475184.53,1,Puerta Calle,1,Abierto,740900.0,CALLE                   ,TESORO                                            ,11006049,1,NUM,6.0,  ,30,740900.0,CALLE                   ,TESORO                                            ,11006049.0,1.0,NUM,6.0,  ,,,,,,,1,C,TABERNA GRIEGA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,TESORO,6,TESORO|6,40.425148672815524,-3.7044629726503633
270052391,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,440373.59,4474370.53,1,Puerta Calle,1,Abierto,519000.0,CALLE                   ,MONTERA                                           ,11007507,1,NUM,13.0,  ,10,519000.0,CALLE                   ,MONTERA                                           ,11007507.0,1.0,NUM,13.0,  ,,,,,,,1,A,TXAPELA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,MONTERA,13,MONTERA|13,40.417825251901625,-3.7028307953939588
270052458,1.0,CENTRO              ,106.0,SOL                 ,6.0,1118.0,118,440591.59,4474536.53,1,Puerta Calle,1,Abierto,120100.0,CALLE                   ,CABALLERO DE GRACIA                               ,11007381,1,NUM,18.0,  ,10,120100.0,CALLE                   ,CABALLERO DE GRACIA                               ,11007381.0,1.0,NUM,18.0,  ,,,,,,,1,101,EL HOGAR DE AVILA EN MADRID,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CABALLERO DE GRACIA,18,CABALLERO DE GRACIA|18,40.41933624987143,-3.7002768647307835
270053012,1.0,CENTRO              ,106.0,SOL                 ,6.0,1121.0,121,440043.59,4473983.53,1,Puerta Calle,1,Abierto,433000.0,CALLE                   ,LECHUGA                                           ,11007660,1,NUM,3.0,  ,10,433000.0,CALLE                   ,LECHUGA                                           ,11007660.0,1.0,NUM,3.0,  ,,,,,,,1,04,BAR RESTAURANTE EL COGOLLO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,LECHUGA,3,LECHUGA|3,40.41431526549543,-3.706683828053303
270053061,1.0,CENTRO              ,106.0,SOL                 ,6.0,1121.0,121,439969.59,4474037.53,1,Puerta Calle,1,Abierto,743600.0,CALLE                   ,TOLEDO                                            ,11007687,1,NUM,7.0,  ,20,743600.0,CALLE                   ,TOLEDO                                            ,11007687.0,1.0,NUM,7.0,  ,,,,,,,1,DR,DORO'S BRISTRO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,TOLEDO,7,TOLEDO|7,40.41479638866184,-3.7075610710589064
270053121,1.0,CENTRO              ,106.0,SOL                 ,6.0,1121.0,121,439961.59,4473995.53,1,Puerta Calle,1,Abierto,743600.0,CALLE                   ,TOLEDO                                            ,11007704,1,NUM,14.0,  ,20,743600.0,CALLE                   ,TOLEDO                                            ,11007704.0,1.0,NUM,14.0,  ,,,,,,,1,DR,RESTAURANTE TINEO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,TOLEDO,14,TOLEDO|14,40.41441745599127,-3.7076513940948517
270053310,1.0,CENTRO              ,106.0,SOL                 ,6.0,1123.0,123,439973.59,4474257.53,1,Puerta Calle,1,Abierto,112100.0,CALLE                   ,BORDADORES                                        ,11007785,1,NUM,7.0,  ,10,112100.0,CALLE                   ,BORDADORES                                        ,11007785.0,1.0,NUM,7.0,  ,,,,,,,1,IZ,SAN GINÉS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,BORDADORES,7,BORDADORES|7,40.416778539537646,-3.707534687616369
270053310,1.0,CENTRO              ,106.0,SOL                 ,6.0,1123.0,123,439973.59,4474257.53,1,Puerta Calle,1,Abierto,112100.0,CALLE                   ,BORDADORES                                        ,11007785,1,NUM,7.0,  ,10,112100.0,CALLE                   ,BORDADORES                                        ,11007785.0,1.0,NUM,7.0,  ,,,,,,,1,IZ,SAN GINÉS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,BORDADORES,7,BORDADORES|7,40.416778539537646,-3.707534687616369
270049716,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1110.0,110,439996.6,4475255.53,1,Puerta Calle,1,Abierto,661700.0,CALLE                   ,SAN BERNARDO                                      ,11006719,1,NUM,55.0,  ,10,661700.0,CALLE                   ,SAN BERNARDO                                      ,11006719.0,1.0,NUM,55.0,  ,,,,,,,1,IZ,BAR RESTAURANTE LA CONCHA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SAN BERNARDO,55,SAN BERNARDO|55,40.425770639145924,-3.7073576517062494
270049980,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1112.0,112,439845.6,4475046.53,1,Puerta Calle,1,Abierto,13600.0,CALLE                   ,ALAMO                                             ,11006791,1,NUM,3.0,  ,20,13600.0,CALLE                   ,ALAMO                                             ,11006791.0,1.0,NUM,3.0,  ,,,,,,,1,02,VEGA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,ALAMO,3,ALAMO|3,40.42387696922668,-3.709117832114421
270050675,1.0,CENTRO              ,105.0,UNIVERSIDAD         ,5.0,1114.0,114,440235.59,4474817.53,1,Puerta Calle,1,Abierto,212400.0,CALLE                   ,CORREDERA BAJA DE SAN PABLO                       ,11007021,1,NUM,6.0,  ,10,212400.0,CALLE                   ,CORREDERA BAJA DE SAN PABLO                       ,11007021.0,1.0,NUM,6.0,  ,,,,,,,1,01,BAR LORETO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CORREDERA BAJA DE SAN PABLO,6,CORREDERA BAJA DE SAN PABLO|6,40.42184213661158,-3.7044993229538647
270051335,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,439946.6,4474622.53,1,Puerta Calle,1,Abierto,388600.0,CALLE                   ,JACOMETREZO                                       ,11007229,1,NUM,15.0,  ,70,388600.0,CALLE                   ,JACOMETREZO                                       ,11007229.0,1.0,NUM,15.0,  ,,,,,,,1,07,O´FARO DE FINISTERRE RESTAURANTE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,JACOMETREZO,15,JACOMETREZO|15,40.420064680471896,-3.707887259995504
270051354,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440030.6,4474624.53,1,Puerta Calle,1,Abierto,388600.0,CALLE                   ,JACOMETREZO                                       ,11007232,1,NUM,7.0,  ,10,388600.0,CALLE                   ,JACOMETREZO                                       ,11007232.0,1.0,NUM,7.0,  ,,,,,,,1,A,KIRINZI,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,JACOMETREZO,7,JACOMETREZO|7,40.42008875531354,-3.7068973591883783
270051378,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,439969.6,4474552.53,1,Puerta Calle,1,Abierto,774000.0,CALLE                   ,VENERAS                                           ,11007243,1,NUM,7.0,  ,10,774000.0,CALLE                   ,VENERAS                                           ,11007243.0,1.0,NUM,7.0,  ,,,,,,,1,IZ,SPORT BAR,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,VENERAS,7,VENERAS|7,40.41943574790329,-3.707609556916788
270051494,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440115.59,4474558.53,1,Puerta Calle,1,Abierto,608100.0,CALLE                   ,PRECIADOS                                         ,11007298,1,NUM,25.0,  ,20,608100.0,CALLE                   ,PRECIADOS                                         ,11007298.0,1.0,NUM,25.0,  ,,,,,,,1,01,RODILLA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,PRECIADOS,25,PRECIADOS|25,40.41950031749994,-3.705889385795662
270051494,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440115.59,4474558.53,1,Puerta Calle,1,Abierto,608100.0,CALLE                   ,PRECIADOS                                         ,11007298,1,NUM,25.0,  ,20,608100.0,CALLE                   ,PRECIADOS                                         ,11007298.0,1.0,NUM,25.0,  ,,,,,,,1,01,RODILLA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,PRECIADOS,25,PRECIADOS|25,40.41950031749994,-3.705889385795662
270051779,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117,440460.59,4474595.53,1,Puerta Calle,1,Abierto,519000.0,CALLE                   ,MONTERA                                           ,11007350,1,NUM,47.0,  ,20,342950.0,CALLE                   ,GRAN VIA                                          ,20006510.0,1.0,NUM,23.0,  ,,,,,,,1,IZ,MC DONALDS MONTERA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,MONTERA,47,MONTERA|47,40.419858387007224,-3.7018264413314617
270051895,1.0,CENTRO              ,106.0,SOL                 ,6.0,1118.0,118,440473.59,4474541.53,1,Puerta Calle,1,Abierto,519000.0,CALLE                   ,MONTERA                                           ,11007371,1,NUM,42.0,  ,10,519000.0,CALLE                   ,MONTERA                                           ,11007371.0,1.0,NUM,42.0,  ,,,,,,,1,1IZ,TAPERIA LA ESPAÑOLA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,MONTERA,42,MONTERA|42,40.41937285964323,-3.7016681593375096
270051972,1.0,CENTRO              ,106.0,SOL                 ,6.0,1118.0,118,440499.59,4474496.53,1,Puerta Calle,1,Abierto,390100.0,CALLE                   ,JARDINES                                          ,11007397,1,NUM,5.0,  ,20,390100.0,CALLE                   ,JARDINES                                          ,11007397.0,1.0,NUM,5.0,  ,,,,,,,1,1DR,LA VENGANZA DE  MALINCHE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,JARDINES,5,JARDINES|5,40.41896933787026,-3.701357495989589
270052188,1.0,CENTRO              ,106.0,SOL                 ,6.0,1119.0,119,440553.59,4474217.53,1,Puerta Calle,1,Abierto,131900.0,PLAZA                   ,CANALEJAS                                         ,11007462,1,NUM,6.0,  ,10,131900.0,PLAZA                   ,CANALEJAS                                         ,11007462.0,1.0,NUM,6.0,  ,,,,,,,1,01,TABERNA FONTAN,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CANALEJAS,6,CANALEJAS|6,40.416459832517674,-3.700694943821965
